obsname,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi
hs1243+0132_2452393_72034355998,-367.47632754976223,6.039215342009783,18875.105033233696,8.993954189443304,91.07315435220706
wd2311-260_2451737_73498466983,37.53734834326164,47.02829199406301,37043.59655862337,8.999999999969274,3.036234480136107
he0221m0535_a_2452536_83416415984,53.48302018476758,10.972527120979105,19895.379653259428,8.2979881544363,3.469442969353602
wd1434-223_2451687_61212344002,-132.52539462728276,4.784771348058008,10879.400096927133,8.000000035010597,8.086693891868032
wd0509-007_2452258_81380072003,32.579808109557156,8.043645646122693,30056.24068444929,7.499962223039789,2.4761070449028013
wd1201-001_2451739_49684826983,63.82195187505141,4.53133459130461,15939.037888900752,8.025845805807421,5.6618728957384965
wd0425+168_2452639_6379789901,77.94030726928881,4.522325794297473,14888.910249854705,8.999999943070193,2.6103461707078295
wd0723-277j_2452033_47570907976,15.002053363390546,17.90612068519253,34398.108307551964,8.000060288480995,2.3641668836206158
wd0628-020_2452632_8493609298,90.25759233085084,2.9860288600116363,7518.665287074513,8.408680423031562,5.2205417554103954
he0452-3429_2452331_63235505018,18.815449922875857,4.653994175699668,10784.923153688505,8.999999999410196,11.936852861634637
he0320m1917_a_2451946_64476200985,-641.317768488519,2.402826691150608,7499.971088903152,7.000003120983926,13.29186730692079
wd0114-605_2452146_90134852985,35.963755652271985,7.0410050506029105,14485.726909789328,8.172688114904675,7.394801095912669
wd1547+015_2452089_53975897981,-288.61507887878344,27.214640418807505,34762.38345639933,8.974515851778577,2.1802008421197123
wd2240-017_2451736_67375175981,-165.729831622125,2.0338966845097275,18615.391297780257,7.00003526724236,1116.670008578882
wd0902-041j_2452261_82428323012,6.629627764913276,4.9542226558957525,14747.951654919452,8.996608386662663,4.09351930903636
he1522-0410_2451743_6638947702,-144.8078161845985,1.8476055844757155,11000.25711835072,7.000165087142348,798.9285847593773
wd2134+218_2452527_60438545002,45.10916738797853,11.620756699873244,14038.16750925382,7.999999971555383,1.0718029559865359
wd2058+181_2452527_53171430994,-209.04541744410858,0.19563899373629567,19793.516424310495,7.000026194237911,1284.5246338793318
wd0114-034_2451737_84925564006,593.2390621605075,0.3505759683199017,29254.69921674099,7.0000000136595695,6379.4385128147605
wd1026+023_2452656_72158691986,11.458954142686283,3.428867156587053,13636.962221367801,7.98321024980592,5.2586693487457286
hs0937+0130_2452636_84496736992,55.39129352701959,10.169059802230258,14499.973722529952,8.49996848208439,5.461205833928532
wd0407+179_2452695_56614967994,65.47018087523378,3.9740794121568364,13365.355911225495,8.000005642103332,5.152184320282262
wd0416-550_2451759_90439877007,14.451941267467216,13.918395569240987,16033.541284486397,8.462112540585204,15.423728492475
hs0503+0154_2452327_52221844997,109.34528260728645,25.573769264531443,36845.36388955245,8.887275779731066,1.3854558017752856
hs0002+1635_2452610_54690524982,19.75239661223545,6.134478080072414,14856.478049369787,8.999999999995921,3.4391191961476775
he2241-3235_2452479_76601195987,68.70984899689986,15.482549826360902,29999.99995976291,8.40736503868399,3.6232246018753056
wd0548+000_2451802_86869995017,93.79550857143181,21.573497408464732,34439.496373043956,8.999785337546262,1.6590522000165702
wd0124-257_2451738_82012927998,35.723043107137535,8.21761403213864,16999.993868939746,7.78645031061654,4.751123131588022
hs1430+1339_2452140_53471291019,7.510658788455721,3.221988236221989,11539.834862836435,7.0003983621106505,13.562294666690962
he1325-0854_2451684_52228251984,-2.7532431238030215,3.1596844640551756,22365.617647799165,7.507390727026836,5.41321918334808
wd0018-339_2452535_60644232016,8.93658969688658,5.047170290085163,19999.989246792826,7.815402862013225,3.6230033342443853
wd1914+094_2452033_85984183988,38.2951836670522,21.123633241305615,24513.309996510023,8.999999999959151,3.37273961237527
wd1220-292_2451685_68263198994,-16.935643268932825,7.528947125209455,14420.180481124382,8.499966693606929,6.145963690455164
hs2244+2103_2452544_57634394011,24.112274534881113,7.917640424391401,14386.92809775727,8.49998838302545,5.32412187469096
wd2359-324_2452799_91318596015,55.30277627985614,7.445075401952515,7405.430615546917,8.945323937257227,5.777165898314144
wd1802+213_2452465_71159499977,20.92483752148752,8.508296627625988,7513.7775243005235,8.99943120887287,11.018140386669486
wd0928-713_2452258_74019662011,-165.9247891594119,0.21536346212585045,5757.659259990692,7.001105416148356,822.0120486595807
wd1326-236_2451739_51783125009,-28.170400268218643,9.98648648179443,14357.467152092377,8.499961441340671,11.805454834978448
hs1305+0029_2452080_56279250979,64.39099336637702,6.6924086158755145,12501.802494337171,8.999999985198071,22.16129934803413
hs0949+0823_2452663_77699419018,136.19609709422994,9.312550763476168,14844.183284661744,8.99999874349642,17.0299305048815
wd2056+033_2452142_54026811011,-24.986527589020884,34.48220644925142,38504.14741527486,8.976867920485518,2.1750004751546483
wd1036+085_2452656_73671064014,18.759434726301972,6.6580789092034465,13499.987377466372,7.008515621752295,6.752725284309615
he1124+0144_2451727_47840446979,60.364954729435354,27.082075406332176,16999.996073538474,7.874968432170205,0.590685323142257
wd0911-076_2451660_6227900302,73.83362102895418,5.1600386160044,24975.698513203362,7.276444784845309,7.1063172240691586
hs2108+1734_2452527_5417620698,114.39891268647357,24.87559157425686,16987.4268244489,8.398306463959283,6.66693222758936
mct0105-1634_2451742_8468039101,-606.5276782759723,1.5097793079860367,30000.000550845398,7.0000050571360175,253.21762382871754
wd0310-688_2452611_72772188997,56.00916639254659,2.438082796919005,18798.209923106806,7.756136881848831,0.7480291152667699
wd0446-789_2452611_75371106993,36.4885184352185,3.169816540133894,13474.707421823863,7.499968016318459,3.486425558404102
wd2253-081_2451737_74492909014,-39.226425454653636,3.2715295882497415,10946.735480441932,7.629704543533145,10.538010534023245
hs1102+0032_2452393_70402693981,157.151053777646,3.297267780941027,12268.340671476148,7.003944207274388,42.13864028718296
hs2046+0044_2452521_62364490982,5.546587747154121,16.6075214485916,15437.714653177176,8.999999999984915,6.407710386610476
wd1216+036_2452080_55106638977,-3.342913364502176,6.687464097210503,15000.083171087663,7.230916238222406,17.402518293044874
he0452-3444_2451924_61432183022,35.284508726095204,6.524957654095621,20000.02024649301,7.5940857418563015,3.258200269006274
he1522-0410_2451738_68212972023,58.314287536867816,3.4214980359233422,9499.999122573314,8.272181351293277,45.89998192712425
wd1210+140_2452657_80225895997,53.87910747274501,7.657476265187189,14954.304412198351,8.999999999997158,3.432075601530523
hs1648+1300_2452116_54983555991,-29.46897130927155,6.1284370664921415,14465.914848441571,8.162957460934182,7.910253492439633
wd1218-198_2451684_60058498988,40.49416192850219,21.42663536778918,27293.089326395933,8.999898475320085,2.9651242830252276
wd0145-221_2451740_78829886019,57.518937465168435,2.987952816192614,13520.454699454154,8.366296922900897,18.137419848634245
hs0200+2449_2452656_54580688989,19.70106913074902,9.27348687889963,16499.97965619122,7.708936433893006,7.789186883037104
wd0000-186_2451804_64427328994,-6.470125924831249,6.282117224778302,12499.971756305438,8.758565116536573,7.6810730689111395
hs2138+0910_2452145_61173916003,-16.578231970639454,2.2386795006034275,11196.610687388109,8.000000296016035,13.204681077723292
he1335-0332_2451740_54836414009,-42.82481900570811,13.928166284810727,19700.67449315336,8.384945543633837,11.160515394299201
wd0437+152_2452658_66661965009,-39.310429389565805,11.542458755181856,16499.9901926304,7.872051319945619,7.451804376351386
hs1249+0426_2452113_50550465006,-59.46652815261415,5.032697544422454,15499.95977485645,7.499960887335232,21.108035336433108
he0308m2305_b_2451947_57224287977,86.35223409411348,7.697184879662672,15954.047078716043,8.999999786097334,3.6191574309167853
wd1327-083_2452382_69247291004,41.54736582384099,1.544033065500443,13981.264121288663,8.010183145045353,2.485521771356471
wd1434-223_2451684_65244111,-82.38980420124895,12.38232413788218,14748.39808051295,8.999999999984977,3.8675897594170534
wd1507+220_2452771_59169963002,139.24277698579706,10.546884658931475,25349.322127418218,7.000748909262245,15.757339149207452
wd2333-165_2451804_68523886986,69.388697243805,2.2445077159564804,13536.863274852783,7.672383371953228,3.6361804078702593
wd0437+152_2452662_62771885004,22.028682245522823,5.775611069333587,13840.516619119697,7.999999477135189,4.384763529866868
wd0205-136j_2451742_87689302024,268.52754839611816,46.55959711470729,5064.853812486914,7.004366657378139,2.321115614119783
wd2051+095_2451705_88149541989,10.776401651951408,5.3797013704950505,21176.19685852678,7.187383021370867,8.833384428195018
wd0916+064_2452033_58081773017,-344.61700039418565,5.926371468190808,38938.58875300623,7.999957644551916,107.46135155540988
wd2350-083_2452530_82761779986,59.0695152575676,8.869658142510161,16499.982218415033,7.826626339030548,5.708939748837284
wd1342-237_2451739_52773735998,-2.6647721507942936,4.688125418144284,12773.417432253333,8.000000174570166,14.808420934102964
wd0308+188_2452538_73176871985,35.887395336037315,4.407212671601995,16499.9749243489,7.593895905892937,4.76203035551407
wd0047-524_2452482_7651490001,26.680158394713374,3.5004007717830365,15020.285874719137,8.000003048440455,4.157861461833117
wd2306+130_2452172_73664828995,39.2959303679509,3.809274465704423,12940.061225505331,7.0000000000735785,12.68462231163633
wd0352+018_2452332_55150589021,61.55503427361482,7.204389153741715,18584.836884424964,8.027683575470235,8.672865670880887
he0348m2404_a_2452166_89488867996,76.8542928802759,7.62625108685863,15000.01079515001,7.6882312167707125,15.405753316252612
wd1310-305_2452378_70537095983,39.405237339802326,4.204065067237973,19999.97419477636,7.701522392527558,4.397322363319597
wd2329-332_2451740_71903491998,7.485099121677417,8.279530435766281,17486.498957733125,7.386069669049974,12.6360250694633
he1328-0535_2451741_52455702005,240.91089141612997,111.07806257782818,5040.502754580202,7.000000047849564,1.3655208231614702
hs0933+0028_2452656_65974196,143.65630468337136,34.482769692876815,19417.74289678569,8.999999999782572,4.155826362094565
wd2220+133_2452172_63947275979,1292.26596523951,378.7379093753486,4250.022770521217,7.000001283647732,643.1694230102391
he0219m4049_a_2452139_90640365984,122.10275436115016,5.725715741925441,13999.952547337467,8.83581330097042,14.514539948130025
wd2309+105_2451802_60017981008,46.16078619878271,16.2099619457989,39899.94694171164,8.999999999694555,2.0736318198087615
wd1257+032_2451939_86932299985,35.885185809064744,6.209725760555168,14284.258188261654,8.414610795782373,4.391674591492136
wd0549+158_2452542_87944466015,41.05811272025477,6.416707507584114,30000.030272627067,8.473277435546752,2.4533846038482188
he0330m4736_a_2451885_66773212003,30.603483784522762,4.7086738730442175,13000.006415905704,8.424738856443051,5.961072188414222
wd2235+082_2451884_55564271985,2.4786727253891114,19.37372340569248,30059.203424949777,8.84595230593461,3.0331299320671303
wd0642-285_2452007_55232458003,108.73575414911599,0.06421470713650734,7398.06853493559,7.462557290268773,64.96089790402117
wd1614+136_2452116_58747181995,0.09594427387729386,4.369920415054317,14753.139761133738,8.99999965423472,5.649473266435693
wd1834-781_2451731_69227610994,67.18506942236779,3.3120954579959836,7511.368194138477,8.933417563010272,8.079932000265881
wd1031+063_2452009_72171426984,58.77265935645312,9.327798273982307,14237.618471081825,8.436920308226183,10.847731899382627
wd1959+059_2451705_86138598016,-60.023460965305574,3.2950554863075574,10499.971013336304,8.993701686100737,20.068821184060933
he1413+0021_2451741_54371713009,30.18677481679496,6.687228456112267,14948.346652777433,7.384709390724879,21.112123551732573
wd1755+194_2452443_64374219999,47.858927766704156,6.339628963964238,14650.474724020545,8.999999800602541,3.3734112692449933
hs2056+0721_2452142_55245928001,26.61989951288605,7.471935393459704,16651.80426950379,8.999999999783068,3.2563857179337394
wd0106-358_2451737_77252316009,10.619419176519484,9.450265303585303,29999.97001818224,7.88834601740179,3.632412939625842
wd1755+194_2452536_51491048979,-11.0722291800807,19.02396030489656,16492.97241638158,8.260044721133305,4.019638487121676
wd1614+160_2452862_55030860007,-3.810682323597082,7.441084803700565,19999.96172888294,8.257765006836149,7.653868060996089
wd1356-233_2451703_57195201004,-24.815756521484833,2.2972049826552414,10333.96310244234,8.499960634993508,8.351332906859826
he2155-3150_2452078_89312946983,51.21244290855755,5.630127122176692,14499.993840186678,7.332860796284705,16.223035450632064
wd1857+119_2451690_88334839977,-40.84169860802326,3.3446553626896467,10106.191799526412,8.499963054756938,10.356301490210708
wd1332-229_2451684_63193289982,8.623468032285965,11.273082561446577,19999.930308107323,8.226299060926847,4.435456947966799
he2203-0101_2452540_62496921979,9.821583828103277,8.833493417051502,19999.972160953344,8.408664568713846,7.495260835198532
hs1144+1517_2452328_78686896013,-14.318282884506376,7.617291547787428,24999.955992100568,7.156600517942028,9.07375346850656
wd0431+126_2452658_66084294999,67.28831368729655,6.5819068039745225,14864.204505599177,8.999999998498335,4.033253144875091
wd0158-227_2452537_65308366017,106.82676765885759,57.40108962789796,32152.37656698688,8.999999520689467,1.7666570694602624
wd0250-007_2452655_62139347987,133.56628349826582,3.6967467132782303,11755.328536130444,7.575566097084589,50.93659202460732
wd1356-233_2451706_55358038982,-22.315145335432643,2.1184164002351054,8498.66338126779,8.280200308461657,6.267212694979249
wd2226+061_2451701_83184746001,31.321073575741853,5.128666576092785,16499.98189162199,7.405763164342992,5.888201695712555
wd2151-307_2451761_80157343019,58.4039728704327,8.307841955905975,17823.90038680118,8.999999983106592,4.088134572651549
wd0346-011_2451743_87507221987,143.61828976972174,22.258725143672642,39880.33454464119,8.821324832168209,3.4533002265489943
wd1857+119_2451682_89414560003,-28.52858429634487,2.9849062092015544,8191.592610311989,8.045354314675452,15.265218422152147
he0106m3253_a_2451885_62078195997,45.20978496306448,8.234077022363188,19999.674588583057,8.735727507643333,4.031760459007824
hs1013+0321_2452418_5916355201,9.75892267322693,5.334503815438836,13499.95692411974,8.499962557845567,8.92194388664194
wd0242-174_2452260_58608616004,61.830711748160574,7.848273628086261,14628.48082579407,8.999998031207971,1.8604345104596856
hs0331+2240_2452862_91688517993,17.186820376007002,6.28911830116237,19999.985614240126,7.477405448625262,3.2575305113206245
wd0151+017_2451737_86659546988,45.32006371604185,3.799959960144715,12167.42158616646,8.999999389874437,9.036162819248586
wd1555-089_2451743_67356179981,163.83201942392438,1.2083848104807373,7012.523989060943,7.227950078575128,105.87039293581951
wd1204-136_2451681_64622404007,-24.301501085488017,5.799021915610934,14499.98303603065,7.218239713319527,24.30226412591174
wd1327-083_2452684_79086379986,43.86472588060402,1.5097071808801559,14574.124567220842,7.8582570849849045,2.770610598934545
wd1755+194_2452720_89040018013,74.85613617104879,7.922066428498248,19999.989723601993,8.157415263522047,5.552361093094988
wd1010+043_2452328_68820264982,89.62602803271348,10.980749750228682,14734.621358982216,8.999999999258234,3.3211127686640567
wd0512-417j_2452327_55771266995,151.8813461259881,44.488663069924286,33958.45701157418,8.99999932602428,1.8371341405738615
wd1031+063_2452663_70844133012,-156.88135118457487,2.6559133820370135,15500.029325887626,7.000000167193383,12.730956769760088
hs0129+1041_2452544_8044468998,50.82203220304729,5.365505815494117,14500.000257677608,7.305940237422645,5.8316287689447135
wd0205-136j_2451740_83313619019,-486.2870240054828,56.34753757431352,39899.956406098274,8.999999999493573,3.091750444066453
wd0955+247_2452272_84821827011,47.58830599479962,1.5184405688653726,8500.019115866893,7.71327959401073,4.118595061447066
wd1507-105_2451696_74165190989,-595.5979127334843,16.52802673555118,25000.342278014705,7.0000004274189465,0.12731525042761538
wd1532+033_2452116_50316091022,246.08344538204193,65.76216248158188,39899.847688268266,8.999999999931305,2.169548211997714
wd1943+163_2452465_73282514,-1.782164322971438,11.027420181932072,15426.87241512654,8.052473250038382,7.956757235962367
he0358-5127_2451743_88163066003,28.490998261952118,8.389409561506952,14606.437683306227,8.479603489330527,4.83194259969981
wd2321-549_2452212_72628457006,16.439063971137212,54.276700910498036,35000.16861090964,8.814325172080808,2.0350310563998346
hs0949+0935_2452263_83477027994,-4.483735232353991,8.088994833310148,14499.992562874344,7.293366468530591,9.104478341513273
wd0336+040_2452539_77631670004,41.66510775989535,0.6619285925265928,8500.02394222844,8.053427792389828,16.92521268878035
hs2225+2158_2452543_63869075011,14.18742951671077,7.007293204299883,25218.651248275084,8.192350156527446,4.265602647581885
wd0908+171_2452635_84899635008,22.419538733022282,6.67788899679119,16499.998190280443,7.576882150776247,3.731270906761436
wd1155-243_2451743_50712318998,79.93654260770522,103.51111861025393,15000.000407010928,8.991068610903593,0.45518294501410694
wd2254+126_2451705_91330550984,-7.936052704402091,4.300495815621803,12332.468088136193,7.153267779350979,13.306857162979796
wd0052-147_2452543_87103880011,65.57005361565815,5.783561342377293,15111.708198365744,8.99998935329077,4.008181118321718
hs0820+2503_2452663_64634619979,54.50359721882979,17.48099278054646,21848.456258550705,8.99998746676877,3.765854390456581
wd0250-007_2452674_54163269,69.7540449989756,2.722165539943738,8499.97454172697,8.03806841371021,8.326637306562834
wd1249+182_2452328_84377628984,3.0167130013438044,4.4191052513926286,16265.71791228362,7.717136810057463,4.083340141243838
wd1425-811_2452720_87070388021,32.614773499234865,2.0485848248292395,12766.309860166919,8.999999865631295,5.838155521768535
wd2151-307_2451739_67843723996,25.357285895146507,8.127525706923802,25220.454997485856,8.823099729930004,3.5589267006426506
hs1705+2228_2452538_51390206022,-39.157574302690094,4.865698906720951,13891.19418169919,7.964682137148098,10.234168982097454
wd0511+079_2451802_82766648009,11.607207810971293,8.22899657577171,19919.072055250654,7.371678840761319,4.880931999101347
wd1130-125_2451683_54798222985,25.71763757014366,4.625811919356666,14500.000774318438,7.388470359730693,8.344888764024846
wd0648-253j_2452007_56230049022,69.65945696813279,4.4600446256052635,15303.974446710434,8.999999999918407,4.7333874934223825
wd0841+033j_2452322_70356093021,7.921550841275116,11.914976476500389,39899.99999923132,8.03427494773904,2.4270785764311733
wd1036+085_2452009_73343240004,49.22343292922548,8.585768387264647,14347.840179241939,7.163799110152574,13.698837750350796
hs1308+1646_2452684_78058347991,55.51347187395145,4.87990777569788,8741.354809739601,8.9999999889134,11.9542843177757
wd2029+183_2452491_70201967983,-151.5757873921528,3.7037507091276893,11074.352095490121,8.45378634218986,11.153580568534531
