obsname,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi
mct2352-1249_2451802_70753955981,-51.59390669359508,0.41994103926320037,7613.733671824464,7.000000049071633,139.67960772060303
wd1015+076_2452656_68335259007,45.51520163300051,2.8486327501909194,9499.922853761978,7.005150363733534,1.3218314226390324
wd0145-221_2451740_78829886019,39.65503412579988,1.7093826473774278,13525.976811330282,7.999998876312986,22.30345633401017
wd0659-063_2451895_84081279021,30.72767732507509,3.8030517010848808,12328.728991627848,8.785716242594484,8.755300256456156
wd0841+033j_2452322_70356093021,22.9143284255534,5.167934536915659,32980.407115205584,8.871090103501878,1.67332751652858
wd1555-089_2451740_66141162999,53.840382565348364,2.3641112767336026,14000.001076420584,7.648824189600574,6.242453735713561
wd0231-054_2452523_90528985998,72.67671097879375,2.097490376375852,26176.51174666191,7.551973510342722,2.898440032618815
wd0229-481_2451759_89703124994,91.65841488178151,28.718546882552193,39899.999999815496,8.999999999942286,2.2394899119619462
he0404-1852_2451895_74911373993,39.303179939919296,3.473954896170376,13425.52368074341,7.499958272938197,3.324185562332076
hs1153+1416_2452657_79312126013,-3.9140864594169895,3.76551921279941,13000.002204396882,8.515203497061846,7.275672625147187
hs0344+0944_2452539_80513628013,-111.97878434752698,1.8936241137943028,9499.981807845994,8.574475937653425,31.477005545610368
wd2046-220_2452033_90804207977,-15.458907184285227,2.401234826171927,14459.817111018949,8.611655309755704,2.8155606809843663
he0418-1021_2452270_68224663008,65.77259603602431,3.1748231339854556,21255.966207990445,8.420201145613191,3.5398938673021716
he0257m2104_a_2452537_82930772007,26.802803569208436,4.6150863680206005,14000.001671046844,7.785680067472762,3.924276616738891
he0507-1855_2451802_85521030985,55.28271206778451,5.331861067858917,15599.420280646917,8.748220027345274,2.737997832238843
wd1056-384_2452044_52273399988,31.62792750477543,2.3338125057794628,21246.386446342847,8.642089341400695,1.9063031391367256
hs1249+0426_2452080_5154300998,25.519615233552177,2.4475150929009857,14820.268132223997,7.000000448039184,8.233125869146503
wd0103-278_2452532_66004987014,43.657949085893286,1.8611468528549757,13812.62047751286,7.499961739896299,3.413237032880524
hs0002+1635_2452610_54690524982,12.78500351773026,2.7328944081063264,14879.27889549685,8.925403336734343,2.764726247664631
wd0148-255j_2452544_84020892018,33.928131431400736,2.4917898814555617,21118.025812451702,8.13953739710767,1.9942547850345496
wd0346-011_2451741_9288040502,502.4596370564634,15.893749558239477,39899.99822127753,8.99999998704854,2.6086129993866196
wd0628-020_2452632_8493609298,96.22984755181392,1.1496914902856545,9999.999982787082,8.716956738316837,5.585837408860102
hs0346+0755_2452674_58313327003,54.957758378423364,3.939920989471343,13000.004103838466,8.509857041070342,9.663727299972503
wd1000-001_2452009_59739169013,66.31827145861034,3.7251346962026375,15109.414995566462,8.201751193545338,4.0779223523518535
wd0013-241_2451803_61405458022,18.738362751714618,2.5058201481429876,14352.24091770906,8.132272268653526,3.4095587393731925
wd1149+057_2451924_85523148021,-237.5841436956828,,13999.95544233754,7.000569077826474,9.559388867622182
wd2058+181_2452538_61966144014,-36.8292708150987,3.0835613094842884,14264.327115020507,8.000000268667018,4.7591424071002715
hs1249+0426_2452113_50550465006,-1.1598293772521997,2.49893270424887,13618.243407861937,7.999986372162141,9.477783889691601
wd0229-481_2451761_86321853008,63.13792750548878,20.864102155732134,39899.99707331533,8.99999999997958,2.2580468851100983
hs2244+2103_2452543_67501037009,19.204457198902876,13.694286157690026,14746.105283192544,8.785197101458843,0.35181564207356025
wd2309+105_2451802_60017981008,-16.105091848238644,13.654018326505554,39899.61469901229,8.999999986858843,2.2758872820174583
wd0605-483j_2451884_83828045009,67.62463620165333,14.993397760565927,39755.4633206283,7.125204364749889,2.5358620593196153
he0300m2313_b_2451885_65462996997,-28.683175487272308,6.647021275219473,16999.96927705218,8.411530716513411,7.368867213636518
hs2233+0008_2452542_61282981001,34.37866035560153,1.7645528251611964,17780.121043965082,8.340757843338116,2.14550138264312
wd0437+152_2452658_66661965009,5.121302039023045,4.569684785533528,13999.99239189314,7.819589615191708,4.434105752599227
he0418-5326_2451761_89148883987,17.42149471981534,5.144626390328211,15000.00653123179,8.731240640883037,3.48706020088058
hs1614+1136_2452443_59265214996,14.688293271300587,2.7479507375847376,13000.002562630532,7.219673493428012,8.295579747978765
wd0124-257_2451741_82539629983,-5.722685432447582,11.337864949941181,29999.266062685874,8.371166691976567,32.133905402062176
wd1105-048_2452387_68914591987,41.27256635002217,1.2944920852886597,13999.999808048655,7.994454967054713,2.6964061618088397
hs2046+0044_2452521_6322171702,-0.484665870845111,5.423606137676451,17000.002827227283,8.683713963646369,4.954570268684077
he1152-1244_2451683_57096478017,29.02293383668177,2.0512660956769917,12998.106581848471,7.088039933972784,6.139319378926413
wd0407+179_2452674_59399894997,51.224691486767995,1.39653992237157,12960.337861529506,7.696029434944881,4.266254464220331
wd0605-483j_2451924_66567926016,11.721571969474832,8.620959818274152,28637.57600740705,8.81494188929115,1.8925707126525182
hs1641+1124_2452117_53624647018,31.897411044291474,2.7739676074657247,13072.369179493742,7.7020731062949235,7.402980100291757
wd2007-303_2452387_80968309985,67.11515812669029,0.7708576399317479,14000.000092056773,7.8516024304132,2.8216327654709916
ec12489m2750_b_2451741_49392732,-9.660084800288464,13.346719454494185,30000.003363112577,8.998818389815535,1.998053769369718
wd0330-009_2452655_59343631007,-1.5003384778735018,8.313594147110756,19362.09459485041,8.999999993775562,1.9478745599255884
hs0047+1903_2452544_72967394022,18.260407845034052,2.578008525687393,13999.999381370286,7.763144334890283,4.478494167313622
wd2330-212_2452544_6833096901,-61.931762983990986,4.926831541463198,14487.084956241355,8.541989398562563,2.444090792330498
hs1646+1059_2452117_57674909011,24.516407606056735,3.939489580349166,14640.352715669085,8.499845352532299,5.148783177018392
wd2058+181_2452527_53171430994,-204.00523179981775,0.14681884371935894,5881.1241769012995,7.000000001662115,127.90160501356132
he0043m0318_b_2452655_57245669002,51.23036936701673,2.4005010337977843,17426.18800027945,7.000000223797459,9.851197534376535
wd0344+073_2452324_52489364985,9.570965761090841,2.915782897649868,12000.000000000002,8.0,6.85752546330149
he2135-4055_2452772_90591670014,154.5032611308379,1.2021683039931617,29999.991059198343,7.0541426317501275,3.0663799725841328
wd2351-368_2451743_78926294995,-5.376227181645533,2.063170715232875,14175.966863933429,8.545001801151344,5.574806524859111
hs1136+1359_2452657_76380264992,82.19480474421202,7.32971847892189,14024.59443618662,8.361307820700075,4.338759285514221
wd0328+008_2452658_67705627019,-63.69742135864599,27.524075032667973,39772.25476931573,7.000003276153162,3.5328427464487717
wd0000-186_2451804_64427328994,16.1406680321053,3.563808692538693,13082.519231529204,7.499961399207763,4.823309766904451
wd1031-114_2452089_48092909995,33.2356683115567,1.1880323915791315,14801.4862780459,8.720410341239333,1.8208481626431436
wd0255-705_2451761_86887732008,77.26163329196463,1.144107611678308,12026.569923834984,7.003556031344108,5.043663549342945
wd2115-560_2452772_89762696018,3.566045976867001,1.293362822029173,11499.99205001682,7.696275215367713,3.944466504301993
wd0410+117_2452332_56209855992,46.082725022842666,1.8620803903098242,14468.179733288605,8.554662974898296,2.6598167818906204
he0138-4014_2451761_87528719986,47.837460297006395,3.6517557960841565,15999.716619658693,7.6444032922121625,11.27200683921285
wd0138-236_2451739_83822135022,-85.79404143907522,2.791929901719726,16022.717994475055,8.997664861625381,5.062831877031957
wd2159-414_2451705_89291001996,-178.5011793109176,18.58914121855007,39899.99999488117,8.695213086704666,1.9076384160605817
wd1013-010_2452663_78752679983,174.40582873511025,1.2194169696613955,10906.196172350192,7.8263707327378365,3.9782441292715407
he0219m4049_a_2452522_89045079984,37.592394734918905,2.8730388203539547,14000.00626451445,7.997743568816799,4.372021013403412
he0344m1207_b_2451947_62058176985,-7.578508316887739,3.8047686853777787,11991.474347614763,7.00000000034526,13.241993471939114
he0257m2104_b_2452616_77868545987,20.688393740560098,3.641144531004306,14108.784822420826,7.999999395309157,4.362779510865994
hs2059+0208_2452521_64214278013,-18.526068679039053,4.301425769763316,13999.998365704327,7.611600422277604,51.783578583813494
he2221-1630_2452144_62978594983,-122.84404475007871,0.632872779918813,13367.82242077448,8.310211437567398,146.07639790697087
hs1641+1124_2452116_59871054022,35.4318469939812,2.632590281352247,12614.86560029585,7.106788720480768,10.00119683618511
wd2220+133_2452172_63947275979,327.3680834518748,1.1775264398063143,34405.58934700261,7.00000076472056,149.46414253266434
wd1330+036_2451684_62209247006,24.88690230616549,2.760236325198976,14000.003166666242,7.833595877149363,3.7121196737310163
wd1155-243_2451740_49300708994,23.633453798417836,2.994704010756058,13175.93394395588,7.218812037209329,10.35353680171103
wd1544-377_2451739_6638469398,19.028685512814995,0.6483394332721613,12499.945037159192,7.417644429618444,6.695028298275099
wd0902-041j_2452271_84407754987,6.481721753995204,1.2257254253018464,14558.63197826938,8.618938454301718,1.9990035915787143
wd1314-067_2451947_70654680021,997.9690063150441,91.49500134213406,39896.853619420785,8.999999999969491,11.030268748532292
wd0250-026_2452536_85976372007,52.94364007338819,2.7891546580015465,13999.990979369335,7.820633613705175,3.5483438422262132
hs2229+2335_2452542_60282474011,-14.669725730321574,3.464203345881164,14499.998007873823,8.321496487172393,3.9148387111186618
wd0612+177_2452322_67248678999,42.967077837328084,1.7381486316631047,14817.444021835756,8.804054911230878,1.9070264891147548
wd2329-332_2451740_71903491998,24.810856592153847,4.51518829315499,14337.625567904262,7.8405063774490795,5.946787789894181
wd0029-181_2452544_75962474011,43.90107975817721,13.564825049759081,12817.987730028563,7.194277936640992,0.2464386595144045
he1441-0047_2451741_55454825005,-1.1863942002634105,5.578874209005509,17000.02364719563,7.960971387714445,11.078903897730438
wd1310-305_2452658_74351307005,30.356815277797256,2.613864598748611,14446.113090404671,8.163297823142925,3.1731228892843175
wd0013-241_2451804_57816440985,12.207445074077052,2.341364902855128,14356.446422600011,8.287752294965694,5.670733009333842
wd1236-495_2452044_55416511977,59.94113870698055,1.7626425300904138,13999.98212279415,8.400398667339354,4.658918405529217
he2135-4055_2451681_90403492982,56.814965627040046,1.6072486744871242,14441.652609743966,8.321236430019876,3.97964738324489
