obsname,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
wd0659-063_2451885_81998834014,11.165119103484336,18.04130962606601,39657.87462074131,7.204315453940747,0.7817979887582056
he0210m2012_b_2452527_87269769004,42.087406360982676,11.09324677019908,17474.83113096164,7.955999654952685,0.1499429751337631
wd1249+160_2452326_88235398987,11.373090453563373,10.645706011941014,21410.345281406906,8.201129894033041,0.2171866890412556
hs0200+2449_2452656_54580688989,29.93683715297069,17.48900487787606,19559.33206680909,8.5770966581651,0.19042395948709648
hs2108+1734_2452465_77714412985,59.56800565217074,16.42083720059789,21660.72670304997,8.999996212159266,0.34857059900167037
wd1326-236_2451739_51783125009,30.309754600482076,15.330451569708732,13955.14455893066,7.918032845937629,0.20190756280936853
wd2351-368_2451739_7639441099,-1.110348944140572,6.960427128051137,15869.991912439693,7.890805370239605,0.29330371897724
wd1401-147_2451739_53846001998,25.828405587476972,8.339661542919828,13619.531591569035,7.919170712360167,0.29584870732708735
he1152-1244_2451683_57096478017,45.83172924215387,8.467767321237492,14013.191790936127,7.746117245965799,0.1943987826405621
hs2130+1215_2452540_58239366999,-3.70606475711378,35.53205536838118,21811.32484308474,8.99990032739513,0.2579948956683214
wd1031+063_2452663_70844133012,37.494042949762594,18.659406465389203,18750.640423780103,8.225868890346245,0.09284876166476226
wd1015+161_2452322_7773262402,75.67192476661046,15.229439524760572,20772.834859785387,8.125853265033061,0.26837883871008666
wd0902-041j_2452256_84850117983,4.805282282308329,4.4814098780729195,19143.72340050956,8.605433952628067,0.7722596549666683
wd0208-263_2452532_89453838021,106.02141491285931,32.24492606798711,21724.84204370586,8.999942696731754,0.40581618230043914
wd0723-277j_2452033_47570907976,-14.510816073347684,25.889453456824203,21825.274836956796,8.999999999882151,1.1922528782284818
wd0048+202_2452544_72011929005,32.755008087106155,8.906082734971378,19381.900257852438,8.285416083951253,0.18466922138660358
wd1609+044_2452117_51509218989,42.69345006575369,11.022324071286471,21452.967976810272,8.998644236926015,0.46729082090037916
wd0110-139_2451741_79438909981,53.50175419566964,14.929463084340505,21389.675400127184,8.512440343273706,0.238438402847501
he0324m0646_a_2452332_53433087002,47.90032492077173,14.04243363691345,16467.416692633233,7.897045070537984,0.12621775648897474
wd0511+079_2451802_82766648009,-8.245669029915488,21.032089636583496,38969.816317424586,7.114448635957082,0.6852281665477715
wd0642-285_2452007_55232458003,50.82903007955449,12.051697303774013,12418.105870184421,8.282189727851197,0.30674849459563386
hs2056+0721_2452140_6006800998,40.52338856899675,12.853201624574096,21530.62375774417,8.999997806031379,0.17670421160536168
mct2349-3627_2451802_69635555986,-34.50302001593059,76.19185273534538,39899.366050694785,8.593722101591197,0.027568607143140064
hs0315+0858_2452539_72439309023,28.08783468402557,14.005919317346663,18519.320653462262,8.086991890061695,0.08695502550258903
hs0241+1411_2452537_87135493988,16.785189989260825,15.910504333872497,16255.528188768147,7.499430358757141,0.09042992259855699
wd1236-495_2452044_55416511977,78.06956384507082,6.434941899946125,14046.474649179483,8.56958715638,0.5796188501459807
wd1216+036_2452080_55106638977,42.09478608768632,13.168825462385579,14719.962165920075,7.776127731867978,0.21592292305025962
he0138-4014_2451761_87528719986,27.834736826417686,15.913182245700018,19422.938599849327,8.422629639697375,0.10086071859142458
he0325m4033_b_2452539_74414124014,69.90333137319259,13.695950880928947,14666.658052146318,8.029962921379628,0.1463384441567962
mct2349-3627_2451804_62421187013,210.29065999341356,24.241272240515855,39899.21067725274,8.014586353345198,0.2717151677958556
hs1102+0934_2452336_78912399011,95.20145315695318,20.5091989244931,16500.01095057774,7.562726366953231,0.20120402833031734
wd0416-550_2451743_91127604991,44.47191506801488,14.45105308997189,21553.31063962621,8.811901632848885,0.5531726279289222
wd1356-233_2451706_55358038982,-23.556984008218798,6.234776140168583,12539.313872224668,8.447986202671903,0.5412872334144764
wd1531+184_2452443_57258475991,22.904566577668753,12.570457305573742,13752.055528223016,7.8741638073250675,0.23724184017332486
wd2151-307_2451761_80157343019,52.123575849270594,13.347852088154337,21959.54436233757,8.999999329333548,0.3039523335927972
wd1141+077_2451920_87891583983,45.876171854814494,44.12388697234445,39899.58939384074,8.998408804507937,0.12182404736208303
wd2204+071_2451704_91867621988,50.24547032300198,14.248977574481273,19423.96927628136,8.74030122505865,0.1388020309075766
wd1840+042_2452387_8896379699,-1.6827916760186792,5.05437269932613,12277.768123261681,8.798762300309017,1.3219694460488978
wd2308+050_2452542_72082738997,25.73391444314575,23.804332048602923,21875.688681058382,8.999997423178112,1.1025388396798055
hs2046+0044_2452538_50225022016,9.362755025176913,17.998500268552984,21013.19375996005,8.759772730484176,0.10852931445422836
he2155-3150_2452138_57813997008,44.200342003263216,13.131714146654131,17243.9853615231,7.8915483535559865,0.12164041159135704
wd0124-257_2451738_82012927998,40.13951196555117,16.164112814876056,20918.506645643512,8.188563806567156,0.15907409231236763
wd2324+060_2452544_66333603021,-5.4337452371673525,7.498752742054025,16973.19149760677,7.888715531748406,0.20551821845579132
he0324m2234_b_2452531_89331091009,46.57861851776674,13.883910883169083,17072.86084924065,7.912475760248049,0.11279733771399729
wd2007-303_2452765_90722747985,71.79471790799559,3.6368466004447555,16499.990329982862,7.847131750065037,1.5812391609612049
he2238-0433_2452172_69853575993,-31.66662257757747,2.1148535558187973,12018.64355163242,8.004304747669563,0.8423277438101658
wd1857+119_2451681_72004551999,-5.88324841401938,13.791442232083499,14832.96595981512,7.582175816031742,0.31354095969093454
he0452-3444_2451924_61432183022,24.397097828921257,13.979107295372057,19389.004659048598,8.047973066855752,0.635212352147064
wd0053-117_2452544_78863753006,20.230656365154257,7.062105586078868,21814.50673930313,8.999317289788872,5.7659419288501175
wd2336+063_2452547_60778539022,28.40569531479083,9.358588563893612,17808.97681966461,8.055576945852398,0.17641811029656088
wd0205-365_2451740_79925080994,109.9818819216087,75.93233546822529,39899.84238334927,8.999999845198294,0.1281793140098106
wd2115-560_2452772_89762696018,5.093604446381257,6.165545554818919,12499.993043135286,8.34840607007262,0.5696970447804296
wd1327-083_2452382_69247291004,40.1134775180796,2.890475292741179,15830.18721469174,7.874165369824815,1.7394408696424128
hs0145+1737_2452547_71313286992,21.39420950804223,11.769916443967933,17678.99935003854,8.081319939807216,0.09774522042977121
wd0027-636_2452482_7459460902,18.479095709629945,40.2936483986296,39896.67272849028,8.999996558608162,0.22504380615368005
wd1834-781_2451738_7116510598,101.15035388485249,9.433859112227516,17561.038226290126,7.97737307393848,0.5156748297526476
wd0145-221_2451742_85647530993,59.294827612043285,58.5867646875442,13667.479608661315,7.933013460347619,0.008354202498211666
wd2312-356_2452154_54525678977,18.640912566636697,16.428777961997685,15825.10822181623,7.664993394416441,0.9241366174272787
wd0208-263_2452537_71676826989,104.75316344213866,31.980293943812704,21851.39711000803,8.999993155852547,0.3840170428963169
wd0556+172_2452326_53561164998,82.5817912505549,12.670215038306317,18749.460123692876,8.261224378671866,0.22236950699741584
wd1249+182_2452329_81193833007,-0.22021695987949508,10.008262913627522,18381.254890191834,8.188932112714097,0.15112882295320448
hs2059+0208_2452539_52627816005,2.9612785129792347,18.181578080343865,17565.28794082591,8.0701795599308,0.048622180474717676
he0325m4033_a_2452538_87112032995,32.221771547619085,12.83752491450854,13977.63465364895,7.847240366658005,1.097352646914694
wd0956+020_2451657_6074483199,74.85705454610974,12.367808928509152,16559.115398838236,7.827667558201606,0.5336079216110226
wd1614-128_2451703_5979667902,86.78392612456446,9.86497523546533,16497.55088440765,7.86782798384865,0.2508142430627975
wd1614-128_2451701_76166424993,87.0014053880216,45.376388357891045,16672.637363883412,7.878324730912629,0.011763392007323353
hs0929+0839_2452690_55091552017,40.77983445387092,14.858974722242488,13952.334091741819,8.036602101533662,0.3261567391029871
hs1136+0326_2452657_77417741995,17.17578504747398,16.754064414054653,15715.664161220493,7.734083970433668,0.4172897598357102
he0348m4445_a_2451802_7718932298,47.24518808646135,19.59774433691354,19123.92182754173,8.349850029558649,0.06301592580992843
hs1648+1300_2452116_54983555991,-20.95943011706589,11.169752971218276,17962.37918756564,8.020318824548461,0.09723153685193568
wd1204-322_2451657_71504737996,10.160985817333719,11.387184511948888,18648.091310259704,8.343231038713142,0.4554662390091681
he0418-1021_2452270_68224663008,94.37300440134794,12.867929119160529,19376.434260681985,8.954479822878046,0.3183611349968409
wd1220-292_2451684_55368728004,17.221980587893306,10.211438469909437,17663.321893336164,8.05164798063578,0.11281453786688309
wd0315-332_2452538_83888826007,83.73386326035106,79.28288923970987,39877.805185105484,8.678259086220091,0.029841424846577497
wd1124-293_2451681_58787347982,38.81736281393718,10.596538735352565,12512.464695480901,8.499956495096646,0.22061305770293627
he1258+0123_2451727_60078979004,-38.496794378828994,1.1637016730073348,11939.948547265425,7.875203229445572,0.5569209490497771
wd1308-301_2451687_63803596003,73.59447874231853,6.561888685171155,16189.004046357099,7.877431335682299,0.4858251912982233
he0219m4049_b_2452171_88231567014,44.43169856203911,25.690307491557945,15649.405662094987,7.876893611017016,0.03454107964886075
he0219m4049_a_2452139_90640365984,37.79347181497459,14.216035111670143,16364.638741317687,7.899770378402112,0.1806633006221098
he0418-1021_2452530_88459448982,69.56919542546466,11.197181580098906,19142.4317688554,8.92684036926245,0.247446159729152
wd1527+090_2452141_52469968004,27.532048740419274,8.339642836100824,19857.54310787155,8.219289997244186,0.24156186343108965
wd2149+021_2452861_79589221999,25.549124980811165,4.067554749298861,17745.94352182516,8.04597638107062,0.7589684753985461
hs1705+2228_2452521_52206570003,-30.87108944915002,9.381328114044427,16307.937271795527,7.835202810343818,0.12742178360681022
wd0612+177_2452324_60070622992,50.24951369913944,5.408550736647516,19235.18531054336,8.789293209279627,1.0111114612754524
wd1448+077_2451755_57708066003,-99.08326604908886,12.156192220955958,15306.845770596163,7.840227064061083,0.13474527101953457
hs0931+0712_2452322_74372440018,28.127352878322103,10.652523511230253,21781.738038105213,8.999985843124833,0.17077896419354613
