obsname,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
wd0133-116_2451737_81095321011,94.58181346527668,11.69020077129904,13122.426519580413,8.157483086718853,0.23619501246549782
he1258+0123_2451727_60078979004,71.48428490349204,18.693557298790598,12127.433340235963,8.182303839953724,0.1290543132048574
hs0503+0154_2452327_52221844997,288.5187403991827,126.08555008598825,39899.33136586431,8.999999999768363,0.169485833115581
wd0425+168_2452650_68625603011,86.51325028132491,18.355626387633897,12499.996021802202,8.999683114064904,0.705803595860921
wd1511+009_2451947_8414968201,67.92730748719842,37.3815873329521,9453.582393456029,8.999990956313601,0.08876802916038022
wd2353+026_2452466_88299462013,118.18191010574546,119.74354063568022,7615.620237928704,8.999673981240502,0.34862729133991316
wd1036+085_2452656_73671064014,48.662411134838166,22.80540230863909,11333.772770081046,8.91962662355914,0.05045363441638733
wd1122-324_2451683_51967530977,14.020055366066472,23.53481650413682,11582.038250720645,8.999999805145725,0.12612702296283682
wd1310-305_2452378_70537095983,57.30586688543685,14.89424186190858,12369.684255286555,8.949396569557306,0.12974780978756778
wd2350-248_2451761_84363088012,102.2679399385082,23.356054423133394,9071.968469234118,8.99999824894768,0.8121968739182773
wd1953-715_2452388_77893002005,21.007707060662412,21.71197014171402,12495.737232573863,8.808433630731187,0.30035282000722846
wd1537-152_2451731_64640050009,15.683166844004747,17.714199091945012,14811.126354010563,8.374387237906411,0.05733778253880352
wd0956+020_2451657_6074483199,91.51232148236812,20.334219845779813,14499.996925770603,8.318345965973025,0.1663867756667377
he1252-0202_2451741_5040917201,49.6295526597083,38.41518708690207,15502.251210591496,8.143717921974428,0.033346133708983046
he1310-0337_2451736_60071833991,27.618270358796554,27.754354052180638,10299.09537991236,8.48264251929783,0.46099544647276974
wd0013-241_2451803_61405458022,20.737371838777904,18.777057515207915,14540.278182515241,8.695076172233826,0.08502903191084535
wd1555-089_2451743_67356179981,108.82746196495506,36.05733866953698,14768.758711171824,8.057411230804444,0.08971327439852249
he1310-0337_2451740_53879552986,60.372288405553924,28.73572250576038,13061.188070818125,8.756752176462644,0.06576696116095895
hs2046+0044_2452521_62364490982,24.262170734136355,49.64450087876201,9694.58277340341,8.99994546246956,0.11564843277720784
wd0127-050_2452544_79844815005,13.693425966276687,14.935822748619698,14499.997903978907,8.331281970803259,0.06554531866458269
wd2220+133_2452883_72883222997,41.28672715479345,17.75681647056887,10072.343971618633,8.999999381677544,0.6153615599500397
hs0345+1324_2452539_81567174988,50.76389046434063,42.98204300021712,12499.999322800144,8.999772828544476,0.39446358311825
wd0145-221_2451742_85647530993,60.14680216813172,97.99779638501089,12132.240232738193,8.28444470878134,0.0018779729543318862
hs1614+1136_2452443_59265214996,31.726835986775452,21.37426320558018,13999.72817824151,8.077524949592531,0.05607571361344493
wd1932-136_2451687_91144222999,9.40277837696354,20.136672053737243,13610.425274369809,8.578191356619692,0.09028238712658915
wd1615-154_2451701_76822227007,23.17930868795044,12.65616128562811,9188.818369186773,8.999999939668388,1.357995213292522
wd2204+071_2451701_85918291984,66.39072514518311,23.463464507651167,11500.00691231194,8.999509105285037,0.3547215464478422
wd1615-154_2451703_59109462006,21.581933617287564,13.206032132882164,9187.450671065211,8.999999293720435,1.3412509318574717
he0138-4014_2451761_87528719986,9.965504765948479,29.00336176849183,12500.022258945464,8.999961310579476,0.0953183937103513
wd1614-128_2451701_76166424993,86.11660639006597,75.06396910126495,14500.006041689037,8.268680031575338,0.005277000214031352
wd2308+050_2452543_72426539008,160.9887278099722,38.27927602107704,8193.515104564049,8.99995916709112,0.4141370430358373
wd1124-293_2451657_66295220982,32.61170411449525,8.100735380697989,9624.68579759388,8.279404931356678,0.24822398852924418
